ERROR 2018-10-24 11:33:42,487 exception 80 Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
INFO 2018-10-30 09:29:33,765 basehttp 124 "OPTIONS /emails/ HTTP/1.1" 200 0
INFO 2018-10-30 09:29:34,059 basehttp 124 "PUT /emails/ HTTP/1.1" 200 32
INFO 2018-10-30 09:31:26,054 basehttp 124 "GET /user/ HTTP/1.1" 200 103
WARNING 2018-10-30 09:31:26,190 base 152 Not Found: /browse_histories/
WARNING 2018-10-30 09:31:26,191 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3298
INFO 2018-10-30 09:31:28,440 basehttp 124 "PUT /emails/ HTTP/1.1" 200 32
INFO 2018-10-30 09:32:21,437 basehttp 124 "GET /user/ HTTP/1.1" 200 103
WARNING 2018-10-30 09:32:21,604 base 152 Not Found: /browse_histories/
WARNING 2018-10-30 09:32:21,606 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3298
INFO 2018-10-30 09:32:23,561 basehttp 124 "PUT /emails/ HTTP/1.1" 200 32
INFO 2018-10-30 09:32:50,775 basehttp 124 "GET /user/ HTTP/1.1" 200 103
WARNING 2018-10-30 09:32:51,123 base 152 Not Found: /browse_histories/
WARNING 2018-10-30 09:32:51,127 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3298
INFO 2018-10-30 09:32:53,005 basehttp 124 "PUT /emails/ HTTP/1.1" 200 32
INFO 2018-10-30 09:34:12,862 basehttp 124 "GET /user/ HTTP/1.1" 200 103
WARNING 2018-10-30 09:34:13,000 base 152 Not Found: /browse_histories/
WARNING 2018-10-30 09:34:13,001 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3298
INFO 2018-10-30 09:34:15,094 basehttp 124 "PUT /emails/ HTTP/1.1" 200 32
INFO 2018-10-30 10:05:23,760 basehttp 124 "OPTIONS /user/ HTTP/1.1" 200 0
INFO 2018-10-30 10:05:23,966 basehttp 124 "GET /user/ HTTP/1.1" 200 103
INFO 2018-10-30 10:05:24,042 basehttp 124 "OPTIONS /browse_histories/ HTTP/1.1" 200 0
WARNING 2018-10-30 10:05:24,112 base 152 Not Found: /browse_histories/
WARNING 2018-10-30 10:05:24,113 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3467
INFO 2018-10-30 10:06:11,590 basehttp 124 "OPTIONS /emails/ HTTP/1.1" 200 0
INFO 2018-10-30 10:06:11,734 basehttp 124 "PUT /emails/ HTTP/1.1" 200 32
INFO 2018-10-30 10:08:34,952 basehttp 124 "GET /user/ HTTP/1.1" 200 103
WARNING 2018-10-30 10:08:35,210 base 152 Not Found: /browse_histories/
WARNING 2018-10-30 10:08:35,210 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3467
INFO 2018-10-30 10:08:37,596 basehttp 124 "PUT /emails/ HTTP/1.1" 200 32
INFO 2018-10-30 10:09:02,109 basehttp 124 "GET /user/ HTTP/1.1" 200 103
WARNING 2018-10-30 10:09:02,166 base 152 Not Found: /browse_histories/
WARNING 2018-10-30 10:09:02,172 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3467
INFO 2018-10-30 10:09:04,860 basehttp 124 "PUT /emails/ HTTP/1.1" 200 32
INFO 2018-10-30 10:14:17,752 basehttp 124 "GET /user/ HTTP/1.1" 200 103
WARNING 2018-10-30 10:14:17,894 base 152 Not Found: /browse_histories/
WARNING 2018-10-30 10:14:17,895 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3467
INFO 2018-10-30 10:14:19,121 basehttp 124 "PUT /emails/ HTTP/1.1" 200 32
INFO 2018-10-30 10:15:23,380 basehttp 124 "GET /emails/verification/?token=eyJhbGciOiJIUzUxMiIsImlhdCI6MTU0MDg2NTY1OSwiZXhwIjoxNTQwODcyODU5fQ.eyJ1c2VyX2lkIjoyfQ.AGVlEb_xvQ3C3Wwu2B0hfqSJiG5Yvji9mOEINSGpaw74i19rGny4mu8alUq1Ovxpk3GuYno7zestiLnZOkXO-g HTTP/1.1" 200 16
INFO 2018-10-30 10:15:43,157 basehttp 124 "OPTIONS /user/ HTTP/1.1" 200 0
INFO 2018-10-30 10:15:43,262 basehttp 124 "GET /user/ HTTP/1.1" 200 102
INFO 2018-10-30 10:15:43,295 basehttp 124 "OPTIONS /browse_histories/ HTTP/1.1" 200 0
WARNING 2018-10-30 10:15:43,332 base 152 Not Found: /browse_histories/
WARNING 2018-10-30 10:15:43,337 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3467
INFO 2018-10-30 11:37:50,322 basehttp 124 "OPTIONS /user/ HTTP/1.1" 200 0
INFO 2018-10-30 11:37:50,613 basehttp 124 "OPTIONS /browse_histories/ HTTP/1.1" 200 0
INFO 2018-10-30 11:37:52,640 basehttp 124 "OPTIONS /user/ HTTP/1.1" 200 0
INFO 2018-10-30 11:37:52,808 basehttp 124 "OPTIONS /browse_histories/ HTTP/1.1" 200 0
INFO 2018-10-30 11:38:11,259 basehttp 124 "OPTIONS /user/ HTTP/1.1" 200 0
INFO 2018-10-30 11:38:11,533 basehttp 124 "OPTIONS /browse_histories/ HTTP/1.1" 200 0
INFO 2018-10-30 11:49:18,000 basehttp 124 "OPTIONS /authorizations/ HTTP/1.1" 200 0
INFO 2018-10-30 11:49:26,059 basehttp 124 "OPTIONS /authorizations/ HTTP/1.1" 200 0
INFO 2018-10-30 11:49:37,878 basehttp 124 "OPTIONS /authorizations/ HTTP/1.1" 200 0
INFO 2018-10-30 11:49:46,102 basehttp 124 "OPTIONS /authorizations/ HTTP/1.1" 200 0
INFO 2018-10-30 11:50:04,101 basehttp 124 "OPTIONS /authorizations/ HTTP/1.1" 200 0
INFO 2018-10-30 11:50:08,520 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-30 11:50:10,475 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-30 11:50:14,487 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-30 11:50:14,675 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-30 11:50:14,836 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-30 11:50:14,998 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-30 11:50:15,181 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-30 11:50:15,360 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-30 11:50:15,655 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-30 11:50:20,062 basehttp 124 "OPTIONS /authorizations/ HTTP/1.1" 200 0
INFO 2018-10-30 11:50:37,154 basehttp 124 "OPTIONS /user/ HTTP/1.1" 200 0
WARNING 2018-10-30 11:50:37,269 basehttp 124 "GET /user/ HTTP/1.1" 401 35
INFO 2018-10-30 11:50:49,800 basehttp 124 "OPTIONS /authorizations/ HTTP/1.1" 200 0
INFO 2018-10-30 11:50:49,864 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 233
INFO 2018-10-30 11:50:50,116 basehttp 124 "GET /user/ HTTP/1.1" 200 102
INFO 2018-10-30 11:50:50,164 basehttp 124 "OPTIONS /browse_histories/ HTTP/1.1" 200 0
WARNING 2018-10-30 11:50:50,242 base 152 Not Found: /browse_histories/
WARNING 2018-10-30 11:50:50,252 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 5835
INFO 2018-10-30 11:50:52,031 basehttp 124 "OPTIONS /addresses/ HTTP/1.1" 200 0
INFO 2018-10-30 11:50:52,040 basehttp 124 "GET /areas/ HTTP/1.1" 200 1204
ERROR 2018-10-30 11:50:52,116 exception 135 Internal Server Error: /addresses/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/viewsets.py", line 116, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/mixins.py", line 40, in list
    queryset = self.filter_queryset(self.get_queryset())
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/generics.py", line 68, in get_queryset
    % self.__class__.__name__
AssertionError: 'AddressViewSet' should either include a `queryset` attribute, or override the `get_queryset()` method.
ERROR 2018-10-30 11:50:52,309 basehttp 124 "GET /addresses/ HTTP/1.1" 500 17976
INFO 2018-10-30 11:51:53,642 basehttp 124 "GET /areas/150000/ HTTP/1.1" 200 485
INFO 2018-10-30 11:51:56,049 basehttp 124 "GET /areas/150400/ HTTP/1.1" 200 467
INFO 2018-10-30 12:53:51,794 basehttp 124 "GET /areas/ HTTP/1.1" 200 1204
ERROR 2018-10-30 12:53:51,789 exception 135 Internal Server Error: /addresses/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/viewsets.py", line 116, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/mixins.py", line 40, in list
    queryset = self.filter_queryset(self.get_queryset())
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/generics.py", line 68, in get_queryset
    % self.__class__.__name__
AssertionError: 'AddressViewSet' should either include a `queryset` attribute, or override the `get_queryset()` method.
ERROR 2018-10-30 12:53:51,935 basehttp 124 "GET /addresses/ HTTP/1.1" 500 18077
INFO 2018-10-30 19:58:26,636 basehttp 124 "OPTIONS /addresses/ HTTP/1.1" 200 0
INFO 2018-10-30 19:58:26,748 basehttp 124 "GET /areas/ HTTP/1.1" 200 1204
WARNING 2018-10-30 19:58:26,945 basehttp 124 "GET /addresses/ HTTP/1.1" 401 35
INFO 2018-10-30 19:58:44,083 basehttp 124 "OPTIONS /authorizations/ HTTP/1.1" 200 0
WARNING 2018-10-30 19:58:44,226 basehttp 124 "POST /authorizations/ HTTP/1.1" 400 67
WARNING 2018-10-30 19:58:53,915 basehttp 124 "POST /authorizations/ HTTP/1.1" 400 67
INFO 2018-10-30 19:59:01,632 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 233
INFO 2018-10-30 19:59:01,928 basehttp 124 "GET /areas/ HTTP/1.1" 200 1204
ERROR 2018-10-30 19:59:01,962 exception 135 Internal Server Error: /addresses/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/viewsets.py", line 116, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/mixins.py", line 40, in list
    queryset = self.filter_queryset(self.get_queryset())
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/generics.py", line 68, in get_queryset
    % self.__class__.__name__
AssertionError: 'AddressViewSet' should either include a `queryset` attribute, or override the `get_queryset()` method.
ERROR 2018-10-30 19:59:02,423 basehttp 124 "GET /addresses/ HTTP/1.1" 500 18077
INFO 2018-10-30 19:59:09,191 basehttp 124 "GET /areas/110000/ HTTP/1.1" 200 74
INFO 2018-10-30 19:59:11,241 basehttp 124 "GET /areas/110100/ HTTP/1.1" 200 575
ERROR 2018-10-30 19:59:54,465 exception 135 Internal Server Error: /addresses/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/viewsets.py", line 116, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/mixins.py", line 20, in create
    serializer.is_valid(raise_exception=True)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 236, in is_valid
    self._validated_data = self.run_validation(self.initial_data)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 434, in run_validation
    value = self.to_internal_value(data)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 482, in to_internal_value
    fields = self._writable_fields
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 370, in _writable_fields
    field for field in self.fields.values() if not field.read_only
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 363, in fields
    for key, value in self.get_fields().items():
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 1022, in get_fields
    field_names = self.get_field_names(declared_fields, info)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 1150, in get_field_names
    serializer_class=self.__class__.__name__
AssertionError: The field 'updata_time' was included on serializer AdressSerializer in the 'exclude' option, but does not match any model field.
ERROR 2018-10-30 19:59:54,521 basehttp 124 "POST /addresses/ HTTP/1.1" 500 19511
ERROR 2018-10-30 19:59:59,293 exception 135 Internal Server Error: /addresses/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/viewsets.py", line 116, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/mixins.py", line 20, in create
    serializer.is_valid(raise_exception=True)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 236, in is_valid
    self._validated_data = self.run_validation(self.initial_data)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 434, in run_validation
    value = self.to_internal_value(data)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 482, in to_internal_value
    fields = self._writable_fields
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 370, in _writable_fields
    field for field in self.fields.values() if not field.read_only
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 363, in fields
    for key, value in self.get_fields().items():
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 1022, in get_fields
    field_names = self.get_field_names(declared_fields, info)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 1150, in get_field_names
    serializer_class=self.__class__.__name__
AssertionError: The field 'updata_time' was included on serializer AdressSerializer in the 'exclude' option, but does not match any model field.
ERROR 2018-10-30 19:59:59,316 basehttp 124 "POST /addresses/ HTTP/1.1" 500 19511
INFO 2018-10-30 20:04:14,396 basehttp 124 "OPTIONS /authorizations/ HTTP/1.1" 200 0
INFO 2018-10-30 20:04:21,768 basehttp 124 "OPTIONS /authorizations/ HTTP/1.1" 200 0
INFO 2018-10-30 20:04:31,025 basehttp 124 "OPTIONS /authorizations/ HTTP/1.1" 200 0
INFO 2018-10-30 20:04:47,577 basehttp 124 "OPTIONS /user/ HTTP/1.1" 200 0
INFO 2018-10-30 20:04:47,801 basehttp 124 "GET /user/ HTTP/1.1" 200 102
INFO 2018-10-30 20:04:47,910 basehttp 124 "OPTIONS /browse_histories/ HTTP/1.1" 200 0
WARNING 2018-10-30 20:04:47,977 base 152 Not Found: /browse_histories/
WARNING 2018-10-30 20:04:47,983 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 5835
INFO 2018-10-30 20:04:52,088 basehttp 124 "OPTIONS /addresses/ HTTP/1.1" 200 0
INFO 2018-10-30 20:04:52,116 basehttp 124 "GET /areas/ HTTP/1.1" 200 1204
ERROR 2018-10-30 20:04:52,189 exception 135 Internal Server Error: /addresses/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/viewsets.py", line 116, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/mixins.py", line 40, in list
    queryset = self.filter_queryset(self.get_queryset())
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/generics.py", line 68, in get_queryset
    % self.__class__.__name__
AssertionError: 'AddressViewSet' should either include a `queryset` attribute, or override the `get_queryset()` method.
ERROR 2018-10-30 20:04:52,308 basehttp 124 "GET /addresses/ HTTP/1.1" 500 18077
INFO 2018-10-30 20:04:57,688 basehttp 124 "GET /areas/110000/ HTTP/1.1" 200 74
INFO 2018-10-30 20:04:59,358 basehttp 124 "GET /areas/110100/ HTTP/1.1" 200 575
ERROR 2018-10-30 20:05:21,233 exception 135 Internal Server Error: /addresses/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/viewsets.py", line 116, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/mixins.py", line 20, in create
    serializer.is_valid(raise_exception=True)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 236, in is_valid
    self._validated_data = self.run_validation(self.initial_data)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 434, in run_validation
    value = self.to_internal_value(data)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 482, in to_internal_value
    fields = self._writable_fields
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 370, in _writable_fields
    field for field in self.fields.values() if not field.read_only
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 363, in fields
    for key, value in self.get_fields().items():
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 1022, in get_fields
    field_names = self.get_field_names(declared_fields, info)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/serializers.py", line 1150, in get_field_names
    serializer_class=self.__class__.__name__
AssertionError: The field 'updata_time' was included on serializer AdressSerializer in the 'exclude' option, but does not match any model field.
ERROR 2018-10-30 20:05:21,281 basehttp 124 "POST /addresses/ HTTP/1.1" 500 19511
ERROR 2018-10-30 20:05:24,325 exception 135 Internal Server Error: /addresses/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/viewsets.py", line 116, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.6/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
